listing_id,review_id,comments,price,city,cleanliness,safety,location,cleanliness_sent_compound,location_sent_compound,safety_sent_compound,overall_sent_compound
9.348449305974452e+17,1.277692460894584e+18,Was so extremely clean and felt like an experience to stay here! Will definitely be booking again next time I’m in Austin!,142,Austin,1,0,0,0.7239,,,0.8424
1.1853664755143316e+18,1.2856610279259052e+18,It’s a calm place,45,Boston,0,0,0,,,,0.3182
14806250.0,187884504.0,It's a great place to stay！ the hosts are really nice！ don't worry about the dog if u scare！cuz it's really good！！,80,Clark_co,0,0,0,,,,0.7763
49406755.0,5.689132993471547e+17,Good place to stay. Close to the airport,36,Chicago,0,0,1,,0.0,,0.4404
1.2538883331345976e+18,1.2638668838792724e+18,"My sisters and I loved staying at this place. It looked just like photos. Super clean, plenty of space for us to sleep comfortably. It was about a 10-15 min drive from everything we had planned. Hosts were nice. Would definitely stay here again.",150,Austin,1,0,0,0.8555,,,0.9652
1.075759640048228e+18,1.0900575221164228e+18,The room and location was great. A short walk to the strip and the host was very responsive. I would highly recommend and will definitely be booking with Vegas again.,372,Clark_co,0,0,0,,,,0.9079
43104437.0,1.2444062747129492e+18,"Overall I would recommend this place. The first several days of my stay was rough due to a really crappy and disrespectful previous tenant (broke the bed frame and did not report it; left inappropriate item hidden in microwave). <br/>Anthony and his cleaning team had to clean up the mess the previous tenant made and it did negatively impact the first several days of my stay. Having said that, Anthony was responsive to my concerns and worked with me to fix the situation. No issues after the first handful of days for a month-long stay. Thank you!",49,Denver,1,0,0,0.0516,,,-0.358
7.782984301035468e+17,9.269011206886948e+17,goo,104,Clark_co,0,0,0,,,,0.0
9.176372794361432e+17,1.3182573713441672e+18,Great place! Fun activities and a really nice space! 10/10,118,Dallas,0,0,0,,,,0.9017
5.99261089440139e+17,7.95816560220539e+17,"Super clean place and very spacious. Plenty of extra supplies like towels, TP, blankets, etc. Samantha was very friendly and responsive.  Only downsides are it's a bit of a walk to the actual front door from where you park or get dropped off. There's also only 1 set of keys and fob available. If you share the place with more than 1 party, this could present an inconvenience if your party wants to split up while out and about.",242,Clark_co,1,0,0,0.765,,,0.9624
24697393.0,7.754721656229217e+17,"Our family of 4 LOVED everything about this apartment. The location can't be beat -- within a block of the charming Armitage Ave shopping area, pubs, and restaurants. Nancy is a wonderful host -- with many thoughtful touches in the apartment and helpful and quick replies to our questions. The living room area is warm and comfy, the bath towels are plush, the beds are comfortable, and the classic Lincoln Park neighborhood is beautiful and walkable. This one will be at the top of our list for our Chicago trips!",325,Chicago,0,0,1,,0.8442,,0.9772
46508801.0,7.181434331740457e+17,This place is perfect.,120,Clark_co,0,0,0,,,,0.5719
18194698.0,8.508086785099903e+17,Perfect home for our trip!,781,Chicago,0,0,0,,,,0.6114
364269.0,342387237.0,"We have stayed in several Airbnb places over the years, and this one ranked among the top in every aspect.  We didn’t have any complaints because everything was well taken care of.  The hospitality was outstanding.  We enjoyed the bottle of wine and the bottled water that were waiting for us.  Scott accommodated our request for a late check out.  We enjoyed our stay, we are looking forward to coming back and we would highly recommend it to our friends who plan to visit Austin.",225,Austin,0,0,0,,,,0.9633
1.170713118593072e+18,1.2661185696689664e+18,"Perfect for what I needed it for. Close to everything. Clean, spacious, good AC. Enjoyed staying here",144,Clark_co,1,0,1,0.6808,0.0,,0.9118
53739114.0,7.739791318932334e+17,"Mitch and Tonya were great to work with.  The house was perfect for us,  and I would definitely stay there again in the future.",239,Clark_co,0,0,0,,,,0.8885
52835378.0,1.1305090309411324e+18,"A perfectly convenient place to stay for a couple of days. It's on the ground floor with windows in the back, so not super light, but otherwise good value and well located.",135,Boston,0,0,1,,0.6369,,0.8746
13260671.0,1.2871822503344952e+18,Good location. Great view.,248,Denver,0,0,0,,,,0.7906
48125065.0,6.420671808557763e+17,Such a cute cozy place to stay with our little family. Angie setup a packnplay for our toddler and had books and toys for him to play with while we had downtime at the carriage house. It was a perfect place for our Denver trip!,105,Denver,0,0,0,,,,0.8553
53116868.0,1.0008462926874678e+18,This is my third stay at Tereza’s place. I never regret it. Extremely clean and quiet. Amazing host and overall value,39,Dallas,1,0,0,0.4576,,,0.8891
6.332409056894273e+17,6.535932197840154e+17,Good location and good place to stay.,398,Boston,0,0,0,,,,0.7003
8.796356853780795e+17,9.833738510578584e+17,"Had a fine time here while visiting Austin for a few days.  This well appointed condo is in a good south Austin location.  It is just off busy South Lamar Blvd., but yet very quiet having many trees and other buildings between.  Quiet neighbors. Lots of shopping, dining, and nightlife choices in South Austin.  We lived in this area for nearly forty years and are still drawn to it when visiting.<br/>Modern, very comfy living space, it was easy to relax here. Quality ceiling fans were appreciated.  <br/>Kitchen had most everything one needs with adequate counter space for food prep.  Liked the lighting choices under the cabinets, over the counter or overhead.<br/>Loved the bed, we slept very well here. <br/>Nice bathroom with a great shower head.<br/>Brooke was almost immediately responsive to any questions and suggestions.  <br/>We would stay here again and have already recommended it a friend in town having extensive remodeling work done on his house nearby.",156,Austin,0,0,1,,0.8689,,0.9908
9.468504045340768e+17,1.1487066992950328e+18,enjoyed my stayed,63,Clark_co,0,0,0,,,,0.5106
48468636.0,4.5064642831989466e+17,"Clean and easy. Nice extra touches include soft towels, snacks & drinks in fridge. Great location!",110,Austin,1,0,0,0.6808,,,0.9151
23750395.0,1.1610632985055598e+18,"Elizabeth was a very kind and welcoming host. She greeted us upon arrival and then showed us to our room. She was very respectful of our privacy during our stay and I felt comfortable and welcomed in her home. If given the chance I would love to stay with her again! I greatly appreciate her for letting me and my husband stay in her home. You won’t regret choosing Elizabeth as your airbnb host :) The location is within walking distance of convenience stores, restaurants, and a 7/11. There’s also a Target within a 5 minute drive of the home which is super convenient if you forgot any last minute toiletries. Elizabeth was kind enough to provide clean towels in the bathroom which was a plus! Overall it was a 10/10 stay and I highly recommend her to future visitors! :)",65,Clark_co,1,0,1,0.75,0.5994,,0.9918
28612244.0,411515893.0,"Great place, great location, lots of parking and close to transit.",80,Clark_co,0,0,1,,0.8481,,0.8481
26252951.0,423328082.0,"Great host, beautiful place.",200,Boston,0,0,0,,,,0.8402
8.528386105837868e+17,1.0906793725949604e+18,Had a wonderful stay. The bidet is everything I am totally getting one now!,69,Austin,0,0,0,,,,0.6114
32441203.0,1.0950777790291036e+18,Great Stay!  Very comfortable. Made for an easy work trip!  Thank you,248,Clark_co,0,0,0,,,,0.9284
1.1682269697585183e+18,1.181298423326401e+18,It was a great stay and pool table and theater room is a cherry on the cake! Our group enjoyed a lot! I will recommend if you are looking to stay and enjoy with a group.,439,Clark_co,0,0,0,,,,0.9285
51347828.0,1.055214876629494e+18,"Happy’s place was PERFECT for us. The space has everything you need in the kitchen and bathroom, the bed was super comfortable, and the back yard was wonderful for our blind dog to wander. We’ve agreed it’s our new place to stay when we come in to see family. 10/10 a perfect stay!",90,Clark_co,0,0,0,,,,0.9624
48621066.0,6.318555588629221e+17,The backyard is amazing. Great place to gather. Austin is hot. Nice to have a pool:),341,Austin,0,0,0,,,,0.8934
8.59423826453394e+17,9.57373742584731e+17,very prompt in responding and kind. thank you!,101,Denver,0,0,0,,,,0.7345
1.0282963744732234e+18,1.2109353380234575e+18,Wonderful and quiet place.,48,Austin,0,0,0,,,,0.5719
46416869.0,6.572993278457092e+17,Great spot for a group visiting Chicago.,116,Chicago,0,0,0,,,,0.6249
26947710.0,9.065460798046258e+17,"This place was exactly what I needed at the time. Perfect size house for just myself, everything was clean, and organized. I would absolutely stay again.",191,Denver,1,0,0,0.7506,,,0.7506
54392352.0,9.92157504481625e+17,Host was very responsive and accommodating. Location is 15 min from airport. And 15 minutes from literally anything else you’d want to do.,71,Austin,0,0,0,,,,0.4754
1.1884689131511951e+18,1.2892659213779208e+18,Sparkling clean!  Great apartment with important conveniences!,120,Chicago,1,0,0,0.636,,,0.8856
7.139152536702413e+17,1.247281295314361e+18,"Overall—it was a lovely place, clean and convenient, and felt very safe and fit our needs. Adele is nice and responds quick. I would still book again even after knowing a few things!<br/>There were a few things of note that were disappointing and I think should be more transparent. The main one being that the pool hours are due to a very strict noise ordinance in Henderson—not just pool hours for liability and darkness. Nowhere is it listed as being a noise ordinance law, so we thought we’d be able to swim if we were careful and quiet. The fine if you do can be $1000. This is ONLY listed on a bulletin inside the airbnb. So if you’re looking to be at the house all day, it’s a GREAT place! If you’re out all day and want to have a relaxing dip in the pool when you get back, it didn’t feel worth the risk. I wish that was more transparent so we weren’t so disappointed.<br/>I also thought we’d be able to lay on the top deck, but it’s closed off. I couldn’t tell from the photos, and it was not listed",209,Clark_co,1,1,1,0.9092,0.9092,0.9092,0.9141
